"ID";"Leeftijd";"Geboorteland";"RegioS";"Perioden";"MannenEnVrouwen_1"
"1626134";"10680";"G008691";"GM0363";"2010JJ00";"  112717"
"1626135";"10680";"G008691";"GM0363";"2011JJ00";"  115122"
"1626136";"10680";"G008691";"GM0363";"2012JJ00";"  116487"
"1626137";"10680";"G008691";"GM0363";"2013JJ00";"  117940"
"1626138";"10680";"G008691";"GM0363";"2014JJ00";"  119112"
"1626139";"10680";"G008691";"GM0363";"2015JJ00";"  119347"
"1626140";"10680";"G008691";"GM0363";"2016JJ00";"  118780"
"1626141";"10680";"G008691";"GM0363";"2017JJ00";"  117683"
"1626142";"10680";"G008691";"GM0363";"2018JJ00";"  116284"
"1626143";"10680";"G008691";"GM0363";"2019JJ00";"  114912"
"1644576";"10680";"G007119";"GM0363";"1996JJ00";"     867"
"1644577";"10680";"G007119";"GM0363";"1997JJ00";"     811"
"1644578";"10680";"G007119";"GM0363";"1998JJ00";"     778"
"1644579";"10680";"G007119";"GM0363";"1999JJ00";"     847"
"1644580";"10680";"G007119";"GM0363";"2000JJ00";"     861"
"1644581";"10680";"G007119";"GM0363";"2001JJ00";"     877"
"1644582";"10680";"G007119";"GM0363";"2002JJ00";"     820"
"1644583";"10680";"G007119";"GM0363";"2003JJ00";"     689"
"1644584";"10680";"G007119";"GM0363";"2004JJ00";"     582"
"1644585";"10680";"G007119";"GM0363";"2005JJ00";"     487"
"1644586";"10680";"G007119";"GM0363";"2006JJ00";"     409"
"1644587";"10680";"G007119";"GM0363";"2007JJ00";"     370"
"1644588";"10680";"G007119";"GM0363";"2008JJ00";"     355"
"1644589";"10680";"G007119";"GM0363";"2009JJ00";"     319"
"1644590";"10680";"G007119";"GM0363";"2010JJ00";"     285"
"1644591";"10680";"G007119";"GM0363";"2011JJ00";"     249"
"1644592";"10680";"G007119";"GM0363";"2012JJ00";"     211"
"1644593";"10680";"G007119";"GM0363";"2013JJ00";"     191"
"1644594";"10680";"G007119";"GM0363";"2014JJ00";"     159"
"1644595";"10680";"G007119";"GM0363";"2015JJ00";"     141"
"1644596";"10680";"G007119";"GM0363";"2016JJ00";"     116"
"1644597";"10680";"G007119";"GM0363";"2017JJ00";"     123"
"1644598";"10680";"G007119";"GM0363";"2018JJ00";"     118"
"1644599";"10680";"G007119";"GM0363";"2019JJ00";"     118"
"1663032";"10680";"G008709";"GM0363";"1996JJ00";"      15"
"1663033";"10680";"G008709";"GM0363";"1997JJ00";"      16"
"1663034";"10680";"G008709";"GM0363";"1998JJ00";"      18"
"1663035";"10680";"G008709";"GM0363";"1999JJ00";"      15"
"1663036";"10680";"G008709";"GM0363";"2000JJ00";"      13"
"1663037";"10680";"G008709";"GM0363";"2001JJ00";"      14"
"1663038";"10680";"G008709";"GM0363";"2002JJ00";"      15"
"1663039";"10680";"G008709";"GM0363";"2003JJ00";"      16"
"1663040";"10680";"G008709";"GM0363";"2004JJ00";"      16"
"1663041";"10680";"G008709";"GM0363";"2005JJ00";"      21"
"1663042";"10680";"G008709";"GM0363";"2006JJ00";"      20"
"1663043";"10680";"G008709";"GM0363";"2007JJ00";"      18"
"1663044";"10680";"G008709";"GM0363";"2008JJ00";"      16"
"1663045";"10680";"G008709";"GM0363";"2009JJ00";"      18"
"1663046";"10680";"G008709";"GM0363";"2010JJ00";"      20"
"1663047";"10680";"G008709";"GM0363";"2011JJ00";"      18"
"1663048";"10680";"G008709";"GM0363";"2012JJ00";"      18"
"1663049";"10680";"G008709";"GM0363";"2013JJ00";"      20"
"1663050";"10680";"G008709";"GM0363";"2014JJ00";"      20"
"1663051";"10680";"G008709";"GM0363";"2015JJ00";"      25"
"1663052";"10680";"G008709";"GM0363";"2016JJ00";"      26"
"1663053";"10680";"G008709";"GM0363";"2017JJ00";"      27"
"1663054";"10680";"G008709";"GM0363";"2018JJ00";"      35"
"1663055";"10680";"G008709";"GM0363";"2019JJ00";"      32"
"1681488";"10680";"G008710";"GM0363";"1996JJ00";"     345"
"1681489";"10680";"G008710";"GM0363";"1997JJ00";"     367"
"1681490";"10680";"G008710";"GM0363";"1998JJ00";"     338"
"1681491";"10680";"G008710";"GM0363";"1999JJ00";"     301"
"1681492";"10680";"G008710";"GM0363";"2000JJ00";"     276"
"1681493";"10680";"G008710";"GM0363";"2001JJ00";"     262"
"1681494";"10680";"G008710";"GM0363";"2002JJ00";"     248"
"1681495";"10680";"G008710";"GM0363";"2003JJ00";"     239"
"1681496";"10680";"G008710";"GM0363";"2004JJ00";"     224"
"1681497";"10680";"G008710";"GM0363";"2005JJ00";"     193"
"1681498";"10680";"G008710";"GM0363";"2006JJ00";"     209"
"1681499";"10680";"G008710";"GM0363";"2007JJ00";"     227"
"1681500";"10680";"G008710";"GM0363";"2008JJ00";"     224"
"1681501";"10680";"G008710";"GM0363";"2009JJ00";"     222"
"1681502";"10680";"G008710";"GM0363";"2010JJ00";"     238"
"1681503";"10680";"G008710";"GM0363";"2011JJ00";"     235"
"1681504";"10680";"G008710";"GM0363";"2012JJ00";"     230"
"1681505";"10680";"G008710";"GM0363";"2013JJ00";"     216"
"1681506";"10680";"G008710";"GM0363";"2014JJ00";"     192"
"1681507";"10680";"G008710";"GM0363";"2015JJ00";"     179"
"1681508";"10680";"G008710";"GM0363";"2016JJ00";"     176"
"1681509";"10680";"G008710";"GM0363";"2017JJ00";"     176"
"1681510";"10680";"G008710";"GM0363";"2018JJ00";"     166"
"1681511";"10680";"G008710";"GM0363";"2019JJ00";"     189"
"1699944";"10680";"G008718";"GM0363";"1996JJ00";"      37"
"1699945";"10680";"G008718";"GM0363";"1997JJ00";"      32"
"1699946";"10680";"G008718";"GM0363";"1998JJ00";"      36"
"1699947";"10680";"G008718";"GM0363";"1999JJ00";"      28"
"1699948";"10680";"G008718";"GM0363";"2000JJ00";"      29"
"1699949";"10680";"G008718";"GM0363";"2001JJ00";"      29"
"1699950";"10680";"G008718";"GM0363";"2002JJ00";"      27"
"1699951";"10680";"G008718";"GM0363";"2003JJ00";"      29"
"1699952";"10680";"G008718";"GM0363";"2004JJ00";"      35"
"1699953";"10680";"G008718";"GM0363";"2005JJ00";"      40"
"1699954";"10680";"G008718";"GM0363";"2006JJ00";"      44"
"1699955";"10680";"G008718";"GM0363";"2007JJ00";"      60"
"1699956";"10680";"G008718";"GM0363";"2008JJ00";"      67"
"1699957";"10680";"G008718";"GM0363";"2009JJ00";"      79"
"1699958";"10680";"G008718";"GM0363";"2010JJ00";"      87"
"1699959";"10680";"G008718";"GM0363";"2011JJ00";"      93"
"1699960";"10680";"G008718";"GM0363";"2012JJ00";"     109"
"1699961";"10680";"G008718";"GM0363";"2013JJ00";"     123"
"1699962";"10680";"G008718";"GM0363";"2014JJ00";"     120"
"1699963";"10680";"G008718";"GM0363";"2015JJ00";"     131"
"1699964";"10680";"G008718";"GM0363";"2016JJ00";"     127"
"1699965";"10680";"G008718";"GM0363";"2017JJ00";"     128"
"1699966";"10680";"G008718";"GM0363";"2018JJ00";"     116"
"1699967";"10680";"G008718";"GM0363";"2019JJ00";"     126"
"1718400";"10680";"G008719";"GM0363";"1996JJ00";"     123"
"1718401";"10680";"G008719";"GM0363";"1997JJ00";"     118"
"1718402";"10680";"G008719";"GM0363";"1998JJ00";"     107"
"1718403";"10680";"G008719";"GM0363";"1999JJ00";"      87"
"1718404";"10680";"G008719";"GM0363";"2000JJ00";"      87"
"1718405";"10680";"G008719";"GM0363";"2001JJ00";"      66"
"1718406";"10680";"G008719";"GM0363";"2002JJ00";"      58"
"1718407";"10680";"G008719";"GM0363";"2003JJ00";"      49"
"1718408";"10680";"G008719";"GM0363";"2004JJ00";"      52"
"1718409";"10680";"G008719";"GM0363";"2005JJ00";"      44"
"1718410";"10680";"G008719";"GM0363";"2006JJ00";"      39"
"1718411";"10680";"G008719";"GM0363";"2007JJ00";"      44"
"1718412";"10680";"G008719";"GM0363";"2008JJ00";"      52"
"1718413";"10680";"G008719";"GM0363";"2009JJ00";"      52"
"1718414";"10680";"G008719";"GM0363";"2010JJ00";"      58"
"1718415";"10680";"G008719";"GM0363";"2011JJ00";"      70"
"1718416";"10680";"G008719";"GM0363";"2012JJ00";"      84"
"1718417";"10680";"G008719";"GM0363";"2013JJ00";"      85"
"1718418";"10680";"G008719";"GM0363";"2014JJ00";"      95"
"1718419";"10680";"G008719";"GM0363";"2015JJ00";"     121"
"1718420";"10680";"G008719";"GM0363";"2016JJ00";"     123"
"1718421";"10680";"G008719";"GM0363";"2017JJ00";"     120"
"1718422";"10680";"G008719";"GM0363";"2018JJ00";"     124"
"1718423";"10680";"G008719";"GM0363";"2019JJ00";"     128"
"1736856";"10680";"G008747";"GM0363";"1996JJ00";"     107"
"1736857";"10680";"G008747";"GM0363";"1997JJ00";"     134"
"1736858";"10680";"G008747";"GM0363";"1998JJ00";"     158"
"1736859";"10680";"G008747";"GM0363";"1999JJ00";"     142"
"1736860";"10680";"G008747";"GM0363";"2000JJ00";"     121"
"1736861";"10680";"G008747";"GM0363";"2001JJ00";"     120"
"1736862";"10680";"G008747";"GM0363";"2002JJ00";"      94"
"1736863";"10680";"G008747";"GM0363";"2003JJ00";"      77"
"1736864";"10680";"G008747";"GM0363";"2004JJ00";"      53"
"1736865";"10680";"G008747";"GM0363";"2005JJ00";"      38"
"1736866";"10680";"G008747";"GM0363";"2006JJ00";"      21"
"1736867";"10680";"G008747";"GM0363";"2007JJ00";"      13"
"1736868";"10680";"G008747";"GM0363";"2008JJ00";"       6"
"1736869";"10680";"G008747";"GM0363";"2009JJ00";"      11"
"1736870";"10680";"G008747";"GM0363";"2010JJ00";"      27"
"1736871";"10680";"G008747";"GM0363";"2011JJ00";"      30"
"1736872";"10680";"G008747";"GM0363";"2012JJ00";"      39"
"1736873";"10680";"G008747";"GM0363";"2013JJ00";"      41"
"1736874";"10680";"G008747";"GM0363";"2014JJ00";"      38"
"1736875";"10680";"G008747";"GM0363";"2015JJ00";"      42"
"1736876";"10680";"G008747";"GM0363";"2016JJ00";"      42"
"1736877";"10680";"G008747";"GM0363";"2017JJ00";"      41"
"1736878";"10680";"G008747";"GM0363";"2018JJ00";"      46"
"1736879";"10680";"G008747";"GM0363";"2019JJ00";"      46"
"1755312";"10680";"G007172";"GM0363";"1996JJ00";"     100"
"1755313";"10680";"G007172";"GM0363";"1997JJ00";"     105"
"1755314";"10680";"G007172";"GM0363";"1998JJ00";"     112"
"1755315";"10680";"G007172";"GM0363";"1999JJ00";"     111"
"1755316";"10680";"G007172";"GM0363";"2000JJ00";"     116"
"1755317";"10680";"G007172";"GM0363";"2001JJ00";"     118"
"1755318";"10680";"G007172";"GM0363";"2002JJ00";"     133"
"1755319";"10680";"G007172";"GM0363";"2003JJ00";"     140"
"1755320";"10680";"G007172";"GM0363";"2004JJ00";"     151"
"1755321";"10680";"G007172";"GM0363";"2005JJ00";"     128"
"1755322";"10680";"G007172";"GM0363";"2006JJ00";"     112"
"1755323";"10680";"G007172";"GM0363";"2007JJ00";"     110"
"1755324";"10680";"G007172";"GM0363";"2008JJ00";"     111"
"1755325";"10680";"G007172";"GM0363";"2009JJ00";"     107"
"1755326";"10680";"G007172";"GM0363";"2010JJ00";"     110"
"1755327";"10680";"G007172";"GM0363";"2011JJ00";"     120"
"1755328";"10680";"G007172";"GM0363";"2012JJ00";"     159"
"1755329";"10680";"G007172";"GM0363";"2013JJ00";"     187"
"1755330";"10680";"G007172";"GM0363";"2014JJ00";"     195"
"1755331";"10680";"G007172";"GM0363";"2015JJ00";"     222"
"1755332";"10680";"G007172";"GM0363";"2016JJ00";"     243"
"1755333";"10680";"G007172";"GM0363";"2017JJ00";"     273"
"1755334";"10680";"G007172";"GM0363";"2018JJ00";"     341"
"1755335";"10680";"G007172";"GM0363";"2019JJ00";"     385"
"1773768";"10680";"G008749";"GM0363";"1996JJ00";"     117"
"1773769";"10680";"G008749";"GM0363";"1997JJ00";"     111"
"1773770";"10680";"G008749";"GM0363";"1998JJ00";"     108"
"1773771";"10680";"G008749";"GM0363";"1999JJ00";"      99"
"1773772";"10680";"G008749";"GM0363";"2000JJ00";"     100"
"1773773";"10680";"G008749";"GM0363";"2001JJ00";"     104"
"1773774";"10680";"G008749";"GM0363";"2002JJ00";"     115"
"1773775";"10680";"G008749";"GM0363";"2003JJ00";"     110"
"1773776";"10680";"G008749";"GM0363";"2004JJ00";"     109"
"1773777";"10680";"G008749";"GM0363";"2005JJ00";"     122"
"1773778";"10680";"G008749";"GM0363";"2006JJ00";"     120"
"1773779";"10680";"G008749";"GM0363";"2007JJ00";"     136"
"1773780";"10680";"G008749";"GM0363";"2008JJ00";"     138"
"1773781";"10680";"G008749";"GM0363";"2009JJ00";"     170"
"1773782";"10680";"G008749";"GM0363";"2010JJ00";"     211"
"1773783";"10680";"G008749";"GM0363";"2011JJ00";"     243"
"1773784";"10680";"G008749";"GM0363";"2012JJ00";"     281"
"1773785";"10680";"G008749";"GM0363";"2013JJ00";"     335"
"1773786";"10680";"G008749";"GM0363";"2014JJ00";"     396"
"1773787";"10680";"G008749";"GM0363";"2015JJ00";"     444"
"1773788";"10680";"G008749";"GM0363";"2016JJ00";"     498"
"1773789";"10680";"G008749";"GM0363";"2017JJ00";"     511"
"1773790";"10680";"G008749";"GM0363";"2018JJ00";"     502"
"1773791";"10680";"G008749";"GM0363";"2019JJ00";"     498"
"1792224";"10680";"G008751";"GM0363";"1996JJ00";"    2678"
"1792225";"10680";"G008751";"GM0363";"1997JJ00";"    2569"
"1792226";"10680";"G008751";"GM0363";"1998JJ00";"    2395"
"1792227";"10680";"G008751";"GM0363";"1999JJ00";"    2221"
"1792228";"10680";"G008751";"GM0363";"2000JJ00";"    2047"
"1792229";"10680";"G008751";"GM0363";"2001JJ00";"    1885"
"1792230";"10680";"G008751";"GM0363";"2002JJ00";"    1730"
"1792231";"10680";"G008751";"GM0363";"2003JJ00";"    1635"
"1792232";"10680";"G008751";"GM0363";"2004JJ00";"    1488"
"1792233";"10680";"G008751";"GM0363";"2005JJ00";"    1293"
"1792234";"10680";"G008751";"GM0363";"2006JJ00";"    1094"
"1792235";"10680";"G008751";"GM0363";"2007JJ00";"     920"
"1792236";"10680";"G008751";"GM0363";"2008JJ00";"     786"
"1792237";"10680";"G008751";"GM0363";"2009JJ00";"     698"
"1792238";"10680";"G008751";"GM0363";"2010JJ00";"     658"
"1792239";"10680";"G008751";"GM0363";"2011JJ00";"     592"
"1792240";"10680";"G008751";"GM0363";"2012JJ00";"     567"
"1792241";"10680";"G008751";"GM0363";"2013JJ00";"     466"
"1792242";"10680";"G008751";"GM0363";"2014JJ00";"     400"
"1792243";"10680";"G008751";"GM0363";"2015JJ00";"     353"
"1792244";"10680";"G008751";"GM0363";"2016JJ00";"     301"
"1792245";"10680";"G008751";"GM0363";"2017JJ00";"     302"
"1792246";"10680";"G008751";"GM0363";"2018JJ00";"     286"
"1792247";"10680";"G008751";"GM0363";"2019JJ00";"     306"
"1810680";"10680";"G008766";"GM0363";"1996JJ00";"    1305"
"1810681";"10680";"G008766";"GM0363";"1997JJ00";"    1209"
"1810682";"10680";"G008766";"GM0363";"1998JJ00";"    1185"
"1810683";"10680";"G008766";"GM0363";"1999JJ00";"    1192"
"1810684";"10680";"G008766";"GM0363";"2000JJ00";"    1098"
"1810685";"10680";"G008766";"GM0363";"2001JJ00";"     986"
"1810686";"10680";"G008766";"GM0363";"2002JJ00";"     932"
"1810687";"10680";"G008766";"GM0363";"2003JJ00";"     831"
"1810688";"10680";"G008766";"GM0363";"2004JJ00";"     759"
"1810689";"10680";"G008766";"GM0363";"2005JJ00";"     679"
"1810690";"10680";"G008766";"GM0363";"2006JJ00";"     616"
"1810691";"10680";"G008766";"GM0363";"2007JJ00";"     556"
"1810692";"10680";"G008766";"GM0363";"2008JJ00";"     507"
"1810693";"10680";"G008766";"GM0363";"2009JJ00";"     484"
"1810694";"10680";"G008766";"GM0363";"2010JJ00";"     461"
"1810695";"10680";"G008766";"GM0363";"2011JJ00";"     448"
"1810696";"10680";"G008766";"GM0363";"2012JJ00";"     379"
"1810697";"10680";"G008766";"GM0363";"2013JJ00";"     324"
"1810698";"10680";"G008766";"GM0363";"2014JJ00";"     286"
"1810699";"10680";"G008766";"GM0363";"2015JJ00";"     268"
"1810700";"10680";"G008766";"GM0363";"2016JJ00";"     256"
"1810701";"10680";"G008766";"GM0363";"2017JJ00";"     290"
"1810702";"10680";"G008766";"GM0363";"2018JJ00";"     368"
"1810703";"10680";"G008766";"GM0363";"2019JJ00";"     416"
"1829136";"10680";"G008776";"GM0363";"1996JJ00";"     298"
"1829137";"10680";"G008776";"GM0363";"1997JJ00";"     270"
"1829138";"10680";"G008776";"GM0363";"1998JJ00";"     271"
"1829139";"10680";"G008776";"GM0363";"1999JJ00";"     298"
"1829140";"10680";"G008776";"GM0363";"2000JJ00";"     280"
"1829141";"10680";"G008776";"GM0363";"2001JJ00";"     280"
"1829142";"10680";"G008776";"GM0363";"2002JJ00";"     295"
"1829143";"10680";"G008776";"GM0363";"2003JJ00";"     328"
"1829144";"10680";"G008776";"GM0363";"2004JJ00";"     326"
"1829145";"10680";"G008776";"GM0363";"2005JJ00";"     317"
"1829146";"10680";"G008776";"GM0363";"2006JJ00";"     300"
"1829147";"10680";"G008776";"GM0363";"2007JJ00";"     298"
"1829148";"10680";"G008776";"GM0363";"2008JJ00";"     321"
"1829149";"10680";"G008776";"GM0363";"2009JJ00";"     381"
"1829150";"10680";"G008776";"GM0363";"2010JJ00";"     386"
"1829151";"10680";"G008776";"GM0363";"2011JJ00";"     410"
"1829152";"10680";"G008776";"GM0363";"2012JJ00";"     415"
"1829153";"10680";"G008776";"GM0363";"2013JJ00";"     441"
"1829154";"10680";"G008776";"GM0363";"2014JJ00";"     483"
"1829155";"10680";"G008776";"GM0363";"2015JJ00";"     500"
"1829156";"10680";"G008776";"GM0363";"2016JJ00";"     536"
"1829157";"10680";"G008776";"GM0363";"2017JJ00";"     565"
"1829158";"10680";"G008776";"GM0363";"2018JJ00";"     579"
"1829159";"10680";"G008776";"GM0363";"2019JJ00";"     676"
"1847592";"10680";"G008778";"GM0363";"1996JJ00";"     236"
"1847593";"10680";"G008778";"GM0363";"1997JJ00";"     217"
"1847594";"10680";"G008778";"GM0363";"1998JJ00";"     229"
"1847595";"10680";"G008778";"GM0363";"1999JJ00";"     251"
"1847596";"10680";"G008778";"GM0363";"2000JJ00";"     275"
"1847597";"10680";"G008778";"GM0363";"2001JJ00";"     294"
"1847598";"10680";"G008778";"GM0363";"2002JJ00";"     325"
"1847599";"10680";"G008778";"GM0363";"2003JJ00";"     340"
"1847600";"10680";"G008778";"GM0363";"2004JJ00";"     379"
"1847601";"10680";"G008778";"GM0363";"2005JJ00";"     407"
"1847602";"10680";"G008778";"GM0363";"2006JJ00";"     393"
"1847603";"10680";"G008778";"GM0363";"2007JJ00";"     399"
"1847604";"10680";"G008778";"GM0363";"2008JJ00";"     420"
"1847605";"10680";"G008778";"GM0363";"2009JJ00";"     493"
"1847606";"10680";"G008778";"GM0363";"2010JJ00";"     537"
"1847607";"10680";"G008778";"GM0363";"2011JJ00";"     552"
"1847608";"10680";"G008778";"GM0363";"2012JJ00";"     582"
"1847609";"10680";"G008778";"GM0363";"2013JJ00";"     613"
"1847610";"10680";"G008778";"GM0363";"2014JJ00";"     681"
"1847611";"10680";"G008778";"GM0363";"2015JJ00";"     725"
"1847612";"10680";"G008778";"GM0363";"2016JJ00";"     769"
"1847613";"10680";"G008778";"GM0363";"2017JJ00";"     804"
"1847614";"10680";"G008778";"GM0363";"2018JJ00";"     864"
"1847615";"10680";"G008778";"GM0363";"2019JJ00";"     886"
"1866048";"10680";"G008780";"GM0363";"1996JJ00";"       0"
"1866049";"10680";"G008780";"GM0363";"1997JJ00";"       1"
"1866050";"10680";"G008780";"GM0363";"1998JJ00";"       1"
"1866051";"10680";"G008780";"GM0363";"1999JJ00";"       1"
"1866052";"10680";"G008780";"GM0363";"2000JJ00";"       1"
"1866053";"10680";"G008780";"GM0363";"2001JJ00";"       2"
"1866054";"10680";"G008780";"GM0363";"2002JJ00";"       3"
"1866055";"10680";"G008780";"GM0363";"2003JJ00";"       7"
"1866056";"10680";"G008780";"GM0363";"2004JJ00";"       7"
"1866057";"10680";"G008780";"GM0363";"2005JJ00";"       6"
"1866058";"10680";"G008780";"GM0363";"2006JJ00";"       6"
"1866059";"10680";"G008780";"GM0363";"2007JJ00";"       5"
"1866060";"10680";"G008780";"GM0363";"2008JJ00";"       3"
"1866061";"10680";"G008780";"GM0363";"2009JJ00";"       5"
"1866062";"10680";"G008780";"GM0363";"2010JJ00";"       5"
"1866063";"10680";"G008780";"GM0363";"2011JJ00";"       6"
"1866064";"10680";"G008780";"GM0363";"2012JJ00";"       7"
"1866065";"10680";"G008780";"GM0363";"2013JJ00";"       9"
"1866066";"10680";"G008780";"GM0363";"2014JJ00";"      17"
"1866067";"10680";"G008780";"GM0363";"2015JJ00";"      19"
"1866068";"10680";"G008780";"GM0363";"2016JJ00";"      15"
"1866069";"10680";"G008780";"GM0363";"2017JJ00";"      13"
"1866070";"10680";"G008780";"GM0363";"2018JJ00";"      17"
"1866071";"10680";"G008780";"GM0363";"2019JJ00";"      21"
"1884504";"10680";"G008787";"GM0363";"1996JJ00";"      19"
"1884505";"10680";"G008787";"GM0363";"1997JJ00";"      18"
"1884506";"10680";"G008787";"GM0363";"1998JJ00";"      19"
"1884507";"10680";"G008787";"GM0363";"1999JJ00";"      26"
"1884508";"10680";"G008787";"GM0363";"2000JJ00";"      27"
"1884509";"10680";"G008787";"GM0363";"2001JJ00";"      22"
"1884510";"10680";"G008787";"GM0363";"2002JJ00";"      23"
