"PERIOD","DECL","PRCCODE","PRCCODE_LABEL","INDICATORS","Value","Flag and Footnotes"
"Jan.-Dec. 2009","Croatia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","371,350,500",""
"Jan.-Dec. 2009","Croatia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2009","EUROPEAN UNION (28)","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","38,104,147,181",""
"Jan.-Dec. 2009","EUROPEAN UNION (28)","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2009","Cyprus","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","0",""
"Jan.-Dec. 2009","Cyprus","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","France","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,448,909,200",""
"Jan.-Dec. 2010","France","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Netherlands","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","2,439,124,000",""
"Jan.-Dec. 2010","Netherlands","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Germany","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","8,673,802,700",""
"Jan.-Dec. 2010","Germany","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Italy","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,270,255,156",""
"Jan.-Dec. 2010","Italy","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","United Kingdom","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","5,233,114,000",""
"Jan.-Dec. 2010","United Kingdom","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Ireland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":","(1)"
"Jan.-Dec. 2010","Ireland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Denmark","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","651,269,854",""
"Jan.-Dec. 2010","Denmark","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Greece","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","396,457,663",""
"Jan.-Dec. 2010","Greece","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Portugal","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","765,918,978",""
"Jan.-Dec. 2010","Portugal","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Spain","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","3,159,120,000",""
"Jan.-Dec. 2010","Spain","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Belgium","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,758,798,506",""
"Jan.-Dec. 2010","Belgium","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Luxemburg","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","0",""
"Jan.-Dec. 2010","Luxemburg","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Iceland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","19,249,515",""
"Jan.-Dec. 2010","Iceland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Norway","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","240,362,663",""
"Jan.-Dec. 2010","Norway","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Sweden","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","461,688,600",""
"Jan.-Dec. 2010","Sweden","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Finland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","413,811,897",""
"Jan.-Dec. 2010","Finland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Austria","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","849,293,018",""
"Jan.-Dec. 2010","Austria","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Malta","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","0",""
"Jan.-Dec. 2010","Malta","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Estonia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","125,742,000",""
"Jan.-Dec. 2010","Estonia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Latvia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","147,470,019",""
"Jan.-Dec. 2010","Latvia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Lithuania","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","297,084,831",""
"Jan.-Dec. 2010","Lithuania","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Poland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","3,636,318,500",""
"Jan.-Dec. 2010","Poland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Czechia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,704,267,100",""
"Jan.-Dec. 2010","Czechia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Slovakia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","259,067,435",""
"Jan.-Dec. 2010","Slovakia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Hungary","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","594,674,000",""
"Jan.-Dec. 2010","Hungary","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Romania","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,645,829,400",""
"Jan.-Dec. 2010","Romania","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Bulgaria","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","489,336,389",""
"Jan.-Dec. 2010","Bulgaria","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Slovenia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":","(1)"
"Jan.-Dec. 2010","Slovenia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Croatia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","340,989,100",""
"Jan.-Dec. 2010","Croatia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","EUROPEAN UNION (28)","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","37,633,114,000","(4)"
"Jan.-Dec. 2010","EUROPEAN UNION (28)","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2010","Cyprus","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","0",""
"Jan.-Dec. 2010","Cyprus","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","France","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,584,659,900",""
"Jan.-Dec. 2011","France","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","Netherlands","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":","(1)"
"Jan.-Dec. 2011","Netherlands","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","Germany","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","8,708,412,500",""
"Jan.-Dec. 2011","Germany","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","Italy","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,302,277,669",""
"Jan.-Dec. 2011","Italy","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","United Kingdom","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","5,455,135,000",""
"Jan.-Dec. 2011","United Kingdom","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","Ireland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":","(1)"
"Jan.-Dec. 2011","Ireland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","Denmark","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","668,982,653",""
"Jan.-Dec. 2011","Denmark","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","Greece","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","377,692,245",""
"Jan.-Dec. 2011","Greece","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","Portugal","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","825,869,590",""
"Jan.-Dec. 2011","Portugal","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","Spain","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","2,959,345,000",""
"Jan.-Dec. 2011","Spain","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","Belgium","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":","(1)"
"Jan.-Dec. 2011","Belgium","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","Luxemburg","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","0",""
"Jan.-Dec. 2011","Luxemburg","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","Iceland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT",":","(1)"
"Jan.-Dec. 2011","Iceland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","Norway","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","229,227,418",""
"Jan.-Dec. 2011","Norway","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","Sweden","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","459,090,600",""
"Jan.-Dec. 2011","Sweden","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","Finland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","436,837,773",""
"Jan.-Dec. 2011","Finland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","Austria","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","877,250,829",""
"Jan.-Dec. 2011","Austria","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","Malta","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","0",""
"Jan.-Dec. 2011","Malta","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","Estonia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","134,652,000",""
"Jan.-Dec. 2011","Estonia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","Latvia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","147,200,401",""
"Jan.-Dec. 2011","Latvia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","Lithuania","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","312,718,136",""
"Jan.-Dec. 2011","Lithuania","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","Poland","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","3,789,708,900",""
"Jan.-Dec. 2011","Poland","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","Czechia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,680,593,900",""
"Jan.-Dec. 2011","Czechia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","Slovakia","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","300,150,370",""
"Jan.-Dec. 2011","Slovakia","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","Hungary","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","626,617,000",""
"Jan.-Dec. 2011","Hungary","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","Romania","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","1,696,714,600",""
"Jan.-Dec. 2011","Romania","11051010","Non-alcoholic beer and beer containing <= 0.5% alcohol","PRODQNT",":",""
"Jan.-Dec. 2011","Bulgaria","11051000","Beer made from malt (excluding non-alcoholic beer, beer containing <= 0,5 % by volume of alcohol, alcohol duty)","PRODQNT","491,340,594",""
